Date,AMZN,MSFT,AAPL,NFLX,GOOG
2012-04-02,198.0500030517578,32.290000915527344,22.093929290771484,16.281429290771484,322.2521057128906
2012-04-03,199.66000366210938,31.940000534057617,22.4757137298584,16.137142181396484,320.1101379394531
2012-04-04,193.99000549316406,31.209999084472656,22.296785354614258,15.751428604125977,316.38909912109375
2012-04-05,194.38999938964844,31.520000457763672,22.63142967224121,15.785714149475098,314.9793701171875
2012-04-09,191.8699951171875,31.100000381469727,22.72249984741211,15.239999771118164,314.2421569824219
2012-04-10,186.97999572753906,30.469999313354492,22.444286346435547,14.5600004196167,312.25958251953125
2012-04-11,187.97000122070312,30.350000381469727,22.364286422729492,14.258570671081543,316.7925720214844
2012-04-12,190.69000244140625,30.979999542236328,22.241785049438477,14.894286155700684,324.28948974609375
2012-04-13,188.4600067138672,30.809999465942383,21.6153564453125,14.881428718566895,311.1337890625
2012-04-16,185.5,31.079999923706055,20.718929290771484,14.449999809265137,301.90338134765625
2012-04-17,188.38999938964844,31.440000534057617,21.774999618530273,15.28857135772705,303.6468505859375
2012-04-18,191.07000732421875,31.139999389648438,21.726428985595703,15.279999732971191,302.5908203125
2012-04-19,191.10000610351562,31.010000228881836,20.979999542236328,15.29857063293457,298.5310363769531
2012-04-20,189.97999572753906,32.41999816894531,20.463571548461914,15.158571243286133,296.9170837402344
2012-04-23,188.24000549316406,32.119998931884766,20.417856216430664,14.54857063293457,297.6842041015625
2012-04-24,190.3300018310547,31.920000076293945,20.010000228881836,12.525713920593262,299.5123596191406
2012-04-25,194.4199981689453,32.20000076293945,21.78571319580078,12.335714340209961,303.7215881347656
2012-04-26,195.99000549316406,32.11000061035156,21.703571319580078,12.152856826782227,306.5858459472656
2012-04-27,226.85000610351562,31.979999542236328,21.53571319580078,11.962857246398926,306.3417663574219
2012-04-30,231.89999389648438,32.02000045776367,20.856428146362305,11.44857120513916,301.2956848144531
2012-05-01,230.0399932861328,32.0099983215332,20.79035758972168,11.622857093811035,301.0864562988281
2012-05-02,230.25,31.799999237060547,20.9278564453125,11.747142791748047,302.49615478515625
2012-05-03,229.4499969482422,31.760000228881836,20.779285430908203,10.852856636047363,304.369140625
2012-05-04,223.99000549316406,30.979999542236328,20.1875,10.44857120513916,297.3703918457031
2012-05-07,225.16000366210938,30.649999618530273,20.338571548461914,10.492856979370117,302.640625
2012-05-08,223.89999389648438,30.5,20.292142868041992,10.398571014404297,305.2508544921875
2012-05-09,222.97999572753906,30.760000228881836,20.327856063842773,10.621429443359375,303.4376525878906
2012-05-10,226.69000244140625,30.739999771118164,20.375713348388672,10.34571361541748,305.6842346191406
2012-05-11,227.67999267578125,31.15999984741211,20.239643096923828,11.054286003112793,301.4849548339844
2012-05-14,222.92999267578125,30.68000030517578,19.93642807006836,10.994285583496094,300.87225341796875
2012-05-15,224.38999938964844,30.209999084472656,19.756071090698242,11.068571090698242,304.4139709472656
2012-05-16,224.05999755859375,29.899999618530273,19.502857208251953,10.600000381469727,313.29071044921875
2012-05-17,218.36000061035156,29.719999313354492,18.932857513427734,10.281429290771484,310.3616943359375
2012-05-18,213.85000610351562,29.270000457763672,18.942142486572266,9.994285583496094,299.0789794921875
2012-05-21,218.11000061035156,29.75,20.045713424682617,10.248571395874023,305.90838623046875
2012-05-22,215.3300018310547,29.760000228881836,19.891786575317383,9.672857284545898,299.2782287597656
2012-05-23,217.27999877929688,29.110000610351562,20.37714385986328,10.272856712341309,303.5920715332031
2012-05-24,215.24000549316406,29.06999969482422,20.190000534057617,10.03857135772705,300.702880859375
2012-05-25,212.88999938964844,29.059999465942383,20.081785202026367,10.031429290771484,294.6605529785156
2012-05-29,214.75,29.559999465942383,20.438213348388672,9.920000076293945,296.060302734375
2012-05-30,209.22999572753906,29.34000015258789,20.684642791748047,9.619999885559082,293.0166931152344
2012-05-31,212.91000366210938,29.190000534057617,20.633214950561523,9.062856674194336,289.345458984375
2012-06-01,208.22000122070312,28.450000762939453,20.035356521606445,8.992856979370117,284.4239196777344
2012-06-04,214.57000732421875,28.549999237060547,20.153213500976562,9.285714149475098,288.2146911621094
2012-06-05,213.2100067138672,28.510000228881836,20.101070404052734,9.261428833007812,284.1399841308594
2012-06-06,217.63999938964844,29.350000381469727,20.409286499023438,9.411429405212402,289.20098876953125
2012-06-07,218.8000030517578,29.229999542236328,20.41857147216797,9.234286308288574,288.0353698730469
2012-06-08,218.47999572753906,29.649999618530273,20.7257137298584,9.377142906188965,289.1412353515625
2012-06-11,216.5,28.899999618530273,20.398929595947266,9.0,283.18853759765625
2012-06-12,216.4199981689453,29.290000915527344,20.5771427154541,9.002857208251953,281.494873046875
2012-06-13,214.72999572753906,29.1299991607666,20.43428611755371,8.975713729858398,279.49737548828125
2012-06-14,214.4499969482422,29.34000015258789,20.411785125732422,8.95142936706543,278.4811706542969
2012-06-15,218.35000610351562,30.020000457763672,20.504642486572266,9.398571014404297,281.20098876953125
2012-06-18,222.66000366210938,29.84000015258789,20.920713424682617,9.532856941223145,284.3591613769531
2012-06-19,224.02999877929688,30.700000762939453,20.97892951965332,9.975713729858398,289.67919921875
2012-06-20,223.02000427246094,30.93000030517578,20.919286727905273,9.737142562866211,287.6767272949219
2012-06-21,220.57000732421875,30.139999389648438,20.631071090698242,9.40571403503418,281.5496826171875
2012-06-22,222.16000366210938,30.700000762939453,20.78928565979004,9.694286346435547,284.6729736328125
2012-06-25,220.07000732421875,29.8700008392334,20.3846435546875,9.575714111328125,279.3031005859375
2012-06-26,225.61000061035156,30.020000457763672,20.429643630981445,9.54285717010498,281.2856750488281
2012-06-27,225.6199951171875,30.170000076293945,20.51785659790039,9.498571395874023,283.5870361328125
2012-06-28,221.30999755859375,29.90999984741211,20.323213577270508,9.622857093811035,281.1013488769531
2012-06-29,228.35000610351562,30.59000015258789,20.85714340209961,9.784285545349121,288.9519348144531
2012-07-02,229.32000732421875,30.559999465942383,21.161428451538086,9.692856788635254,289.15118408203125
2012-07-03,229.52999877929688,30.760000228881836,21.407499313354492,10.291428565979004,292.81744384765625
2012-07-05,227.05999755859375,30.700000762939453,21.783571243286133,11.674285888671875,296.84735107421875
2012-07-06,225.0500030517578,30.190000534057617,21.63857078552246,11.69857120513916,291.8959045410156
2012-07-09,225.0500030517578,30.0,21.92464256286621,11.855713844299316,291.9108581542969
2012-07-10,219.5,29.739999771118164,21.721786499023438,11.46142864227295,289.7638854980469
2012-07-11,218.3699951171875,29.299999237060547,21.5867862701416,11.662857055664062,284.52850341796875
2012-07-12,215.36000061035156,28.6299991607666,21.389286041259766,12.138570785522461,284.1748352050781
2012-07-13,218.38999938964844,29.389999389648438,21.60607147216797,12.128570556640625,287.1835632324219
2012-07-16,216.00999450683594,29.440000534057617,21.675357818603516,11.854286193847656,286.3865661621094
2012-07-17,216.92999267578125,29.65999984741211,21.676429748535156,11.682856559753418,287.2881774902344
2012-07-18,217.47000122070312,30.450000762939453,21.652143478393555,11.609999656677246,289.295654296875
2012-07-19,226.1699981689453,30.670000076293945,21.940000534057617,11.874285697937012,295.42266845703125
2012-07-20,228.2899932861328,30.1200008392334,21.582143783569336,11.688570976257324,304.26953125
2012-07-23,226.00999450683594,29.280000686645508,21.565357208251953,11.420000076293945,306.60577392578125
2012-07-24,223.0399932861328,29.149999618530273,21.461429595947266,11.484286308288574,302.6506042480469
2012-07-25,217.0500030517578,28.829999923706055,20.534643173217773,8.611429214477539,302.85980224609375
2012-07-26,220.00999450683594,29.15999984741211,20.531429290771484,8.144286155700684,305.5347900390625
2012-07-27,237.32000732421875,29.760000228881836,20.898571014404297,8.417142868041992,316.2944641113281
2012-07-30,236.08999633789062,29.639999389648438,21.25107192993164,8.25,314.96942138671875
2012-07-31,233.3000030517578,29.469999313354492,21.812856674194336,8.121429443359375,315.30316162109375
2012-08-01,232.08999633789062,29.40999984741211,21.671785354614258,7.785714149475098,315.1587219238281
2012-08-02,230.80999755859375,29.190000534057617,21.706785202026367,7.695713996887207,313.2010498046875
2012-08-03,234.97000122070312,29.75,21.989286422729492,7.7014288902282715,319.4675598144531
2012-08-06,233.99000549316406,29.950000762939453,22.233928680419922,8.1128568649292,320.20977783203125
2012-08-07,236.55999755859375,30.260000228881836,22.175357818603516,8.271429061889648,319.07403564453125
2012-08-08,234.3800048828125,30.329999923706055,22.13785743713379,8.257143020629883,319.9158630371094
2012-08-09,234.05999755859375,30.5,22.168928146362305,8.272856712341309,319.97564697265625
2012-08-10,232.75,30.420000076293945,22.203571319580078,8.557143211364746,319.8013000488281
2012-08-13,232.44000244140625,30.389999389648438,22.5,8.558570861816406,328.7726745605469
2012-08-14,233.19000244140625,30.1299991607666,22.56035614013672,8.822856903076172,333.08154296875
2012-08-15,237.4199981689453,30.200000762939453,22.52964210510254,9.037142753601074,332.52362060546875
2012-08-16,241.5500030517578,30.780000686645508,22.726428985595703,9.187143325805664,335.1786804199219
2012-08-17,241.1699981689453,30.899999618530273,23.146785736083984,9.098570823669434,337.3056945800781
2012-08-20,240.35000610351562,30.739999771118164,23.75535774230957,9.177143096923828,336.5086975097656
2012-08-21,239.4499969482422,30.799999237060547,23.430713653564453,9.371429443359375,333.50494384765625
2012-08-22,243.10000610351562,30.540000915527344,23.888214111328125,9.342857360839844,337.32562255859375
2012-08-23,241.1999969482422,30.260000228881836,23.66535758972168,9.149999618530273,337.1363220214844
2012-08-24,245.74000549316406,30.559999465942383,23.68642807006836,9.022856712341309,338.04791259765625
2012-08-27,243.9199981689453,30.690000534057617,24.13142967224121,8.912857055664062,333.3604736328125
2012-08-28,246.11000061035156,30.6299991607666,24.100000381469727,8.992856979370117,337.3605041503906
2012-08-29,247.1199951171875,30.649999618530273,24.052499771118164,9.062856674194336,342.72039794921875
2012-08-30,246.22000122070312,30.31999969482422,23.70964241027832,8.640000343322754,339.5672302246094
2012-08-31,248.27000427246094,30.81999969482422,23.75857162475586,8.531429290771484,341.2658386230469
2012-09-04,247.8800048828125,30.389999389648438,24.10607147216797,7.989999771118164,339.2484130859375
2012-09-05,246.22000122070312,30.389999389648438,23.936786651611328,7.851428985595703,339.0890197753906
2012-09-06,251.3800048828125,31.350000381469727,24.15250015258789,8.092857360839844,348.3941345214844
2012-09-07,259.1400146484375,30.950000762939453,24.301429748535156,8.09428596496582,351.75653076171875
2012-09-10,257.0899963378906,30.719999313354492,23.669286727905273,7.9885711669921875,349.0765686035156
2012-09-11,255.6699981689453,30.790000915527344,23.592500686645508,8.165714263916016,344.8025817871094
2012-09-12,255.6300048828125,30.780000686645508,23.921070098876953,8.172857284545898,344.1500549316406
2012-09-13,260.239990234375,30.940000534057617,24.39214324951172,8.285714149475098,351.70172119140625
2012-09-14,261.2699890136719,31.209999084472656,24.68857192993164,8.645713806152344,353.51495361328125
2012-09-17,258.0,31.209999084472656,24.992143630981445,8.145713806152344,353.66436767578125
2012-09-18,258.75,31.18000030517578,25.068214416503906,8.008570671081543,357.79888916015625
2012-09-19,261.67999267578125,31.049999237060547,25.075000762939453,8.148571014404297,362.39166259765625
2012-09-20,260.80999755859375,31.450000762939453,24.953571319580078,8.39142894744873,362.70050048828125
2012-09-21,257.4700012207031,31.190000534057617,25.00321388244629,8.255714416503906,365.6245422363281
2012-09-24,254.8000030517578,30.780000686645508,24.671070098876953,8.055713653564453,373.2908020019531
2012-09-25,252.4600067138672,30.389999389648438,24.05500030517578,7.685713768005371,373.18121337890625
2012-09-26,249.6699981689453,30.170000076293945,23.75642967224121,7.87571382522583,375.3232116699219
2012-09-27,256.5899963378906,30.15999984741211,24.332857131958008,7.935713768005371,376.8375244140625
2012-09-28,254.32000732421875,29.760000228881836,23.825000762939453,7.7771430015563965,375.84124755859375
2012-10-01,252.00999450683594,29.489999771118164,23.54964256286621,8.007143020629883,379.4676513671875
2012-10-02,250.60000610351562,29.65999984741211,23.618213653564453,8.065713882446289,377.08160400390625
2012-10-03,255.9199981689453,29.860000610351562,23.980356216430664,8.9399995803833,379.8263244628906
2012-10-04,260.4700012207031,30.030000686645508,23.814285278320312,9.524286270141602,382.5909423828125
2012-10-05,258.510009765625,29.850000381469727,23.306785583496094,9.508570671081543,382.3916931152344
2012-10-08,259.05999755859375,29.780000686645508,22.791786193847656,10.502857208251953,377.5050048828125
2012-10-09,250.9600067138672,29.280000686645508,22.70892906188965,9.361429214477539,370.65570068359375
2012-10-10,244.99000549316406,28.979999542236328,22.8896427154541,9.35714340209961,370.8898010253906
2012-10-11,244.22000122070312,28.950000762939453,22.43214225769043,9.425713539123535,374.3368835449219
2012-10-12,242.36000061035156,29.200000762939453,22.489643096923828,9.1899995803833,370.9844665527344
2012-10-15,244.17999267578125,29.510000228881836,22.670000076293945,9.251428604125977,369.10650634765625
2012-10-16,243.94000244140625,29.489999771118164,23.206785202026367,9.435713768005371,370.9595642089844
2012-10-17,247.49000549316406,29.59000015258789,23.021785736083984,9.78857135772705,376.33441162109375
2012-10-18,244.85000610351562,29.5,22.59428596496582,9.622857093811035,346.2023620605469
2012-10-19,240.0,28.639999389648438,21.780000686645508,9.282856941223145,339.62200927734375
2012-10-22,233.77999877929688,28.0,22.64392852783203,9.697142601013184,338.0678405761719
2012-10-23,234.30999755859375,28.049999237060547,21.90571403503418,9.74571418762207,338.9046936035156
2012-10-24,228.49000549316406,27.899999618530273,22.02964210510254,8.588570594787598,337.3854064941406
2012-10-25,222.9199981689453,27.8799991607666,21.769285202026367,8.787142753601074,337.6145324707031
2012-10-26,238.24000549316406,28.209999084472656,21.571428298950195,9.9399995803833,336.3144226074219
2012-10-31,232.88999938964844,28.540000915527344,21.261428833007812,11.319999694824219,338.8797912597656
2012-11-01,232.13999938964844,29.520000457763672,21.30500030517578,11.098570823669434,342.51116943359375
2012-11-02,232.4199981689453,29.5,20.600000381469727,10.985713958740234,342.6755676269531
2012-11-05,234.3300018310547,29.6299991607666,20.87928581237793,11.177143096923828,340.204833984375
2012-11-06,237.55999755859375,29.860000610351562,20.816070556640625,10.90999984741211,339.587158203125
2012-11-07,232.05999755859375,29.079999923706055,19.928571701049805,11.097143173217773,332.31439208984375
2012-11-08,227.35000610351562,28.809999465942383,19.20535659790039,10.852856636047363,324.9270935058594
2012-11-09,226.30999755859375,28.829999923706055,19.537857055664062,11.128570556640625,330.27703857421875
2012-11-12,226.47000122070312,28.219999313354492,19.38678550720215,11.170000076293945,331.7066955566406
2012-11-13,226.60000610351562,27.09000015258789,19.389286041259766,11.372857093811035,328.2944641113281
2012-11-14,222.9499969482422,26.84000015258789,19.174285888671875,11.397143363952637,325.0566101074219
2012-11-15,220.60000610351562,26.65999984741211,18.77214241027832,11.640000343322754,322.4214782714844
2012-11-16,225.22999572753906,26.520000457763672,18.845714569091797,11.557143211364746,322.3816223144531
2012-11-19,229.7100067138672,26.729999542236328,20.20464324951172,11.622857093811035,332.85736083984375
2012-11-20,233.77999877929688,26.709999084472656,20.032499313354492,11.771429061889648,333.73406982421875
2012-11-21,238.02999877929688,26.950000762939453,20.060714721679688,11.85714340209961,331.6917419433594
2012-11-23,239.8800048828125,27.700000762939453,20.41071319580078,11.850000381469727,332.7378234863281
2012-11-26,243.6199951171875,27.389999389648438,21.054643630981445,11.722857475280762,329.3405456542969
2012-11-27,243.39999389648438,27.079999923706055,20.885000228881836,11.868571281433105,334.1026916503906
2012-11-28,247.11000061035156,27.360000610351562,20.819286346435547,11.747142791748047,340.5585021972656
2012-11-29,251.27000427246094,26.950000762939453,21.04857063293457,11.625714302062988,344.6531677246094
2012-11-30,252.0500030517578,26.6200008392334,20.902856826782227,11.672857284545898,347.88104248046875
2012-12-03,250.3300018310547,26.43000030517578,20.93535614013672,10.85714340209961,346.3268737792969
2012-12-04,252.49000549316406,26.3700008392334,20.566070556640625,12.378570556640625,344.2247619628906
2012-12-05,253.9600067138672,26.670000076293945,19.24250030517578,11.90999984741211,342.6257629394531
2012-12-06,253.3699951171875,26.729999542236328,19.544286727905273,12.3100004196167,344.2745666503906
2012-12-07,253.27000427246094,26.459999084472656,19.04464340209961,12.282856941223145,340.8274841308594
2012-12-10,247.77000427246094,26.940000534057617,18.922143936157227,12.114286422729492,341.43023681640625
2012-12-11,250.69000244140625,27.31999969482422,19.335357666015625,12.29714298248291,347.1388244628906
2012-12-12,251.75999450683594,27.239999771118164,19.25,12.96142864227295,347.4775695800781
2012-12-13,251.25,27.110000610351562,18.917499542236328,13.222857475280762,350.0379638671875
2012-12-14,249.19000244140625,26.809999465942383,18.206785202026367,13.328571319580078,349.6693420410156
2012-12-17,253.86000061035156,27.100000381469727,18.52964210510254,13.528571128845215,359.0442199707031
2012-12-18,260.3999938964844,27.559999465942383,19.06785774230957,13.662857055664062,359.18865966796875
2012-12-19,257.989990234375,27.309999465942383,18.796785354614258,13.425713539123535,358.7104797363281
2012-12-20,261.5,27.68000030517578,18.633214950561523,13.35714340209961,359.8312683105469
2012-12-21,256.9200134277344,27.450000762939453,18.547500610351562,13.04857063293457,356.47882080078125
2012-12-24,258.6199951171875,27.059999465942383,18.577499389648438,12.890000343322754,353.4252624511719
2012-12-26,248.6300048828125,26.860000610351562,18.321428298950195,12.949999809265137,353.1114501953125
2012-12-27,248.30999755859375,26.959999084472656,18.395000457763672,12.928570747375488,351.8262634277344
2012-12-28,245.17999267578125,26.549999237060547,18.199642181396484,12.761428833007812,348.697998046875
2012-12-31,250.8699951171875,26.709999084472656,19.006071090698242,13.227143287658691,352.3692321777344
2013-01-02,257.30999755859375,27.6200008392334,19.608213424682617,13.144286155700684,360.27459716796875
2013-01-03,258.4800109863281,27.25,19.360713958740234,13.79857063293457,360.48382568359375
2013-01-04,259.1499938964844,26.739999771118164,18.821428298950195,13.71142864227295,367.60711669921875
2013-01-07,268.4599914550781,26.690000534057617,18.71071434020996,14.171428680419922,366.0031433105469
2013-01-08,266.3800048828125,26.549999237060547,18.761070251464844,13.880000114440918,365.28082275390625
2013-01-09,266.3500061035156,26.700000762939453,18.467857360839844,13.70142936706543,367.68182373046875
2013-01-10,265.3399963378906,26.459999084472656,18.696786880493164,14.0,369.3555603027344
2013-01-11,267.94000244140625,26.829999923706055,18.582143783569336,14.470000267028809,368.61334228515625
2013-01-14,272.7300109863281,26.889999389648438,17.91964340209961,14.778571128845215,360.27459716796875
2013-01-15,271.8999938964844,27.209999084472656,17.354286193847656,14.527142524719238,361.1114807128906
2013-01-16,268.92999267578125,27.040000915527344,18.074642181396484,13.925713539123535,356.2596435546875
2013-01-17,270.4800109863281,27.25,17.952856063842773,13.95714282989502,354.3318786621094
2013-01-18,272.1199951171875,27.25,17.85714340209961,14.167142868041992,350.9396057128906
2013-01-22,270.19000244140625,27.149999618530273,18.02750015258789,13.972857475280762,350.1226501464844
2013-01-23,268.1099853515625,27.610000610351562,18.357500076293945,14.751428604125977,369.36553955078125
2013-01-24,273.4599914550781,27.6299991607666,16.08928680419922,20.979999542236328,375.6968078613281
2013-01-25,283.989990234375,27.8799991607666,15.710000038146973,24.222856521606445,375.42779541015625
2013-01-28,276.0400085449219,27.90999984741211,16.065357208251953,23.158571243286133,373.9632873535156
2013-01-29,260.3500061035156,28.010000228881836,16.366785049438477,24.15999984741211,375.43280029296875
2013-01-30,272.760009765625,27.850000381469727,16.315357208251953,23.957143783569336,375.50750732421875
2013-01-31,265.5,27.450000762939453,16.267499923706055,23.605714797973633,376.43402099609375
2013-02-01,265.0,27.93000030517578,16.200714111328125,23.542856216430664,386.35186767578125
2013-02-04,259.9800109863281,27.440000534057617,15.79714298248291,24.96285629272461,378.0928039550781
2013-02-05,266.8900146484375,27.5,16.351428985595703,24.912857055664062,381.4402770996094
2013-02-06,262.2200012207031,27.34000015258789,16.33392906188965,26.34428596496582,383.6470031738281
2013-02-07,260.2300109863281,27.280000686645508,16.722143173217773,25.994285583496094,385.5299377441406
2013-02-08,261.95001220703125,27.549999237060547,16.963571548461914,25.85285758972168,391.2186279296875
2013-02-11,257.2099914550781,27.860000610351562,17.140356063842773,25.412857055664062,389.7491149902344
2013-02-12,258.70001220703125,27.8799991607666,16.71071434020996,25.421428680419922,388.892333984375
2013-02-13,269.4700012207031,28.030000686645508,16.67892837524414,26.610000610351562,389.9682922363281
2013-02-14,269.239990234375,28.040000915527344,16.663928985595703,26.77142906188965,392.4390563964844
2013-02-15,265.0899963378906,28.010000228881836,16.43428611755371,27.072856903076172,394.9645690917969
2013-02-19,269.75,28.049999237060547,16.428213119506836,28.064285278320312,401.91851806640625
2013-02-20,266.4100036621094,27.8700008392334,16.030357360839844,26.731428146362305,394.7503662109375
2013-02-21,265.94000244140625,27.489999771118164,15.930713653564453,26.735713958740234,396.2796325683594
2013-02-22,265.4200134277344,27.760000228881836,16.100357055664062,25.694286346435547,398.3618469238281
2013-02-25,259.8699951171875,27.3700008392334,15.814286231994629,25.617143630981445,393.9085388183594
2013-02-26,259.3599853515625,27.3700008392334,16.034643173217773,26.29857063293457,393.5897216796875
2013-02-27,263.25,27.809999465942383,15.8774995803833,26.33142852783203,398.3966979980469
2013-02-28,264.2699890136719,27.799999237060547,15.764286041259766,26.86857032775879,399.10406494140625
2013-03-01,265.739990234375,27.950000762939453,15.373929023742676,27.0528564453125,401.5897521972656
2013-03-04,273.1099853515625,28.149999618530273,15.001786231994629,25.887142181396484,409.2161560058594
2013-03-05,275.5899963378906,28.350000381469727,15.397856712341309,25.961429595947266,417.7342224121094
2013-03-06,273.7900085449219,28.09000015258789,15.202142715454102,26.134286880493164,414.1376953125
2013-03-07,273.8800048828125,28.139999389648438,15.377857208251953,25.937143325805664,414.74542236328125
2013-03-08,274.19000244140625,28.0,15.418571472167969,26.385713577270508,414.20745849609375
2013-03-11,271.239990234375,27.8700008392334,15.638214111328125,25.7785701751709,415.8512878417969
2013-03-12,274.1300048828125,27.90999984741211,15.301071166992188,26.015714645385742,412.2597351074219
2013-03-13,275.1000061035156,27.920000076293945,15.298213958740234,27.479999542236328,411.1140441894531
2013-03-14,265.739990234375,28.139999389648438,15.446429252624512,26.90999984741211,409.236083984375
2013-03-15,261.82000732421875,28.040000915527344,15.845000267028809,26.407142639160156,405.6296081542969
